 MCnum YEAR/MM/DD HH:00 DOY      In     X11     Y11     Z11  Bscala   Bmagn      Bx      By      Bz    SWtemp  SWdens SWspeed FlPress  PlasmB Dst-ind ICMESC CME_ST CME_EN  MC_ST  MC_EN
 71.00 2001/03/05 02:00  64    1.99   -0.24   -0.69   -0.68   12.20   12.10    3.70  -10.20   -5.50    11623.    3.60  435.00    1.54    0.14  -71.00  99999  99999  99999 -99999  99999
 71.00 2001/03/05 03:00  64    1.94   -0.11   -0.47   -0.36    7.90    7.50    3.30   -6.40   -2.10    70937.    9.30  435.00    3.83    1.24  -73.00  99999  99999 -99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 73.00 2001/03/31 06:00  90    0.58   -0.61   -1.26    0.12   36.10   28.70    4.00   -5.90  -27.80   371599.   29.80  701.00   29.29    0.48 -156.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 07:00  90    0.49   -0.66   -0.59   -0.67   46.90   46.30    1.10   -2.60  -46.30   169848.   11.30  685.00   12.47    0.06 -262.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 08:00  90    0.01   -0.73   -0.57   -0.85   43.10   42.40   -9.90    8.40  -40.30   135955.   13.10  671.00   13.47    0.08 -351.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 09:00  90   -0.20   -0.11    0.03   -0.71   37.60   33.10  -12.00   28.10   12.70   213380.   17.50  644.00   19.34    0.18 -387.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 10:00  90   -0.80    0.18   -0.06   -0.56   33.50   32.60   -3.10   21.20   24.70   151339.   19.80  589.00   17.30    0.21 -346.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 11:00  90   -0.87    0.59   -0.59    0.03   31.80   26.20    5.50   12.80   22.10   153114.   25.20  584.00   20.78    0.29 -317.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 12:00  90   -1.06    0.47   -0.69    0.17   22.00   20.30   13.90   -1.00   14.70   372790.   20.80  601.00   15.03    0.90 -292.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 13:00  90   -1.24    0.15   -0.78    0.21   19.00    2.70    0.10    2.10   -1.70   390987.   26.10  615.00   19.74    1.56 -259.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 14:00  90   -1.28    0.02   -0.64    0.09   36.80   29.60   12.00  -22.90   14.30   286720.   11.60  618.00   10.15    0.15 -249.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 15:00  90   -1.57    0.08   -0.50    0.15   32.30   16.60    7.00  -15.00   -0.90   288288.   10.40  622.00    9.27    0.17 -220.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 16:00  90   -1.57    0.15   -0.71   -0.10   35.20   35.00    4.20   -9.70  -33.30   178392.    7.60  617.00    6.49    0.08 -222.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 17:00  90   -1.58    0.70   -0.80   -0.24   33.10   32.50    4.20   -9.40  -30.90   230758.    4.50  604.00    3.91    0.06 -214.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 18:00  90   -1.75    0.19   -1.12    0.17   31.20   30.80    5.00   -4.90  -30.00    85134.   11.90  599.00   10.90    0.11 -247.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 19:00  90   -1.65   -0.03   -0.98    0.00   29.50   28.60   12.70    0.60  -25.60   166125.   12.50  611.00   11.16    0.18 -254.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 20:00  90   -1.60   -0.20   -0.70   -0.26   30.20   29.70   18.60   -8.10  -21.70    93263.    8.70  615.00    7.72    0.09 -269.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 21:00  90   -1.73   -0.49   -0.62   -0.35   20.90   14.90    5.90    0.70  -13.60   130971.   15.50  598.00   13.66    0.38 -256.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 22:00  90   -1.76   -0.28   -0.20   -0.85   20.90   20.60   -0.00   10.40  -17.70   113604.    5.00  548.00    3.90    0.12 -284.00  99999 -99999  99999 -99999  99999
 73.00 2001/03/31 23:00  90   -1.55   -0.09    0.15   -0.83   27.20   13.50  -12.10    6.00    1.40   139196.    5.00  655.00    5.22    0.08 -269.00  99999 -99999 -99999 -99999  99999
 73.00 2001/03/31 24:00  90   -2.19    0.14   -0.11   -0.58   23.00   19.90   -5.00   19.30   -0.80   195126.    8.30  723.00    9.85    0.21 -233.00  99999 -99999 -99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 74.00 2001/04/04 22:00  94   -4.25   -0.52   -1.43   -0.52   14.80   14.70   13.10    1.60    6.50   706706.    2.70  715.00    2.76    0.43  -22.00  99999  99999  99999 -99999  99999
 74.00 2001/04/04 23:00  94   -4.12   -0.26   -1.23   -0.10   14.10   13.90   13.10    2.60    3.90   710788.    2.20  726.00    2.32    0.39  -30.00  99999  99999  99999 -99999  99999
 74.00 2001/04/04 24:00  94   -4.10   -0.13   -1.17   -0.18   11.30   11.00   10.40    1.90    3.00   999383.    2.60  685.00    2.44    0.96  -31.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 01:00  95   -4.11   -0.36   -0.81   -0.39    9.60    9.30    9.10    0.80    1.50  1042282.    3.00  660.00    2.61    1.59  -29.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 02:00  95   -3.91   -0.52   -0.54   -0.58    9.50    8.90    7.80   -4.40    0.50   835824.    2.20  659.00    1.91    0.98  -28.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 03:00  95   -3.81   -0.47    0.20   -0.67   10.60   10.40    9.60   -4.00   -0.30   443169.    1.50  699.00    1.47    0.32  -32.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 04:00  95   -3.87    0.13    0.18   -0.77    9.60    9.60    9.40   -1.40    0.60   284489.    1.50  698.00    1.46    0.28  -36.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 05:00  95   -4.04    0.31    0.12   -0.94    9.10    9.00    9.00   -0.30   -0.30   339702.    1.50  686.00    1.25    0.35  -36.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 06:00  95   -3.93    0.29   -0.26   -1.41    9.00    8.80    8.40   -1.60   -2.10   388099.    1.50  672.00    1.21    0.40  -34.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 07:00  95   -3.58    0.38   -0.58   -1.11    8.90    7.80    5.50   -2.60   -4.90   349791.    2.10  651.00    1.58    0.53  -36.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 08:00  95   -3.12    0.16   -0.25   -1.19    7.70    6.00    4.90   -2.20   -2.70   284873.    2.20  646.00    1.63    0.64  -50.00  99999  99999  99999 -99999  99999
 74.00 2001/04/05 09:00  95   -2.90   -0.18   -0.24   -1.61    6.20    5.10    4.90    1.40    0.10   314801.    2.70  661.00    2.05    1.29  -42.00  99999  99999  99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 75.00 2001/04/11 22:00 101   -7.47    0.76   -1.69    0.05   22.30   19.30   -3.00   -7.20  -17.70   549055.   20.70  712.00   20.99    1.17 -205.00  99999  99999  99999 -99999  99999
 75.00 2001/04/11 23:00 101   -8.08    1.08   -1.08    0.65   24.00   13.30    0.20  -12.10   -5.50   542353.   20.60  721.00   21.42    1.00 -215.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/11 24:00 101   -9.21    0.31   -1.22   -0.40   34.50   33.10    0.60  -32.90   -3.50   241936.    7.30  725.00    7.59    0.09 -271.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/12 01:00 102   -9.85    0.39    0.19   -1.07   31.40   31.30    6.30  -29.70    7.60   283404.    2.20  722.00    2.25    0.04 -236.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/12 02:00 102  -10.65    0.13   -0.14   -0.59   26.60   26.50    4.90  -25.40    5.80   323737.    3.70  688.00    3.69    0.10 -215.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/12 03:00 102  -10.64   -0.17   -0.92   -0.81   24.20   23.90    3.40  -23.50    2.50   265964.    4.40  682.00    4.09    0.12 -210.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/12 04:00 102  -10.67   -0.09   -0.97   -0.90   22.20   22.10    4.10  -21.50    2.40   244255.    3.10  698.00    3.22    0.10 -187.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/12 05:00 102  -10.71    0.45   -1.36   -1.05   18.80   18.10   -0.60  -17.40    4.80   305343.    3.80  697.00    4.12    0.19 -170.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/12 06:00 102  -10.99    0.56   -1.23   -1.69   17.20   16.90    1.90  -16.30    4.10   456359.    4.00  687.00    3.90    0.33 -164.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/12 07:00 102  -11.18    0.47   -0.96   -1.70   18.50   18.00   -2.60  -17.80   -0.00   309519.    3.20  628.00    2.57    0.17 -162.00  99999 -99999  99999 -99999  99999
 75.00 2001/04/12 08:00 102  -10.96    0.14   -0.86   -2.06   19.60   19.10    0.70  -19.10    1.30   306669.    2.50  666.00    2.20    0.12 -155.00  99999 -99999  99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 78.00 2001/05/07 19:00 127    0.88   -0.09    0.22   -0.07    7.40    6.90    5.30   -3.70   -2.50    61536.    6.00  368.00    1.62    0.87  -21.00  99999  99999  99999 -99999  99999
 78.00 2001/05/07 20:00 127    0.81   -0.03    0.31   -0.28    7.70    7.70    6.80   -1.70    3.10    25211.    5.40  378.00    1.78    0.58  -18.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/07 21:00 127    0.65    0.05    0.41   -0.29    7.40    7.20    6.60   -2.40    1.80    32157.    5.40  371.00    1.69    0.66  -15.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/07 22:00 127    0.56   -0.15    0.35   -0.30    7.80    7.80    6.90   -2.50    2.40    21623.    5.00  374.00    1.61    0.51  -14.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/07 23:00 127    0.45   -0.13    0.49   -0.44    8.20    8.10    7.20   -3.30    1.60    19236.    5.00  372.00    1.65    0.46  -17.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/07 24:00 127    0.47    0.11    0.50   -0.44    8.50    8.50    7.40   -4.00    0.70    18947.    4.70  369.00    1.69    0.40  -18.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/08 01:00 128    0.49    0.19    0.83   -0.33    8.60    8.60    7.70   -3.90   -0.40    17270.    4.70  365.00    1.57    0.39  -20.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/08 02:00 128    0.33    0.15    0.69   -0.44    8.60    8.60    7.60   -3.70   -1.00    27923.    4.30  361.00    1.43    0.38  -21.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/08 03:00 128    0.38    0.29    0.77   -0.21    8.30    8.30    7.30   -3.60   -1.80    34450.    3.60  360.00    0.93    0.35  -20.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/08 04:00 128    0.30    0.03    0.51   -0.29    7.90    7.90    7.10   -3.20   -1.60    31247.    3.60  355.00    0.91    0.38  -17.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/08 05:00 128    0.35    0.11    0.74   -0.20    7.60    7.60    6.70   -3.00   -1.80    20924.    3.60  348.00    0.87    0.39  -16.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/08 06:00 128    0.44   -0.11    1.05   -0.22    7.20    7.10    5.90   -3.30   -2.10    28153.    3.90  348.00    0.94    0.49  -16.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/08 07:00 128    0.45   -0.18    0.43   -0.31    7.20    7.10    5.60   -3.40   -2.90    24142.    4.00  352.00    0.99    0.49  -14.00  99999 -99999  99999 -99999  99999
 78.00 2001/05/08 08:00 128    0.54   -0.08    0.61   -0.58    7.60    7.40    5.40   -4.30   -2.70    23378.    4.50  356.00    1.63    0.49  -14.00  99999 -99999 -99999 -99999  99999
 78.00 2001/05/08 09:00 128    0.43    0.12    0.28   -0.70    8.50    8.30    4.80   -5.70   -3.70    30567.    4.30  352.00    1.44    0.39  -10.00  99999 -99999 -99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 80.00 2001/05/16 08:00 136    0.52   -0.12   -0.19   -0.28    4.60    3.70    3.40   -1.40   -0.20   150790.    3.10  511.00    1.44    1.70  -14.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 09:00 136    0.59   -0.28   -0.50   -0.41    5.30    4.50    1.20   -3.80   -2.00    89241.    3.10  505.00    1.38    1.00  -13.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 10:00 136    0.61   -0.22   -0.24   -0.11    5.40    4.10    1.60   -3.80   -0.30    82026.    3.20  499.00    1.39    0.96  -10.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 11:00 136    0.70   -0.19   -0.40   -0.34    5.50    4.30    1.70   -2.50    3.10    75903.    3.50  490.00    1.49    0.98  -12.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 12:00 136    0.60   -0.14   -0.62   -0.32    5.40    4.40    0.40   -2.00    3.90    66958.    3.50  495.00    1.51    0.98   -9.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 13:00 136    0.54   -0.11   -0.49   -0.31    5.30    4.70    2.40   -1.20    3.80    62470.    3.70  480.00    1.50    1.05   -8.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 14:00 136    0.52   -0.02   -0.43   -0.33    5.40    4.60    1.50   -1.60    4.10    64659.    3.90  479.00    1.57    1.07   -9.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 15:00 136    0.47   -0.21   -0.26   -0.36    4.90    2.90    1.60   -1.00    2.30    64140.    3.80  472.00    1.50    1.27  -11.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 16:00 136    0.42   -0.23   -0.44   -0.25    5.20    5.10    0.70    0.70    5.00    31143.    5.00  475.00    2.05    1.23   -8.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 17:00 136    0.49   -0.17   -0.29   -0.31    5.40    5.30    2.20    1.70    4.50    29193.    5.50  467.00    2.20    1.24   -3.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 18:00 136    0.38   -0.17   -0.46   -0.23    5.50    5.50    2.60    2.10    4.40    26729.    5.70  464.00    2.24    1.22   -1.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 19:00 136    0.33   -0.14   -0.36   -0.29    5.70    5.50    0.40    1.80    5.10    22674.    4.80  471.00    1.94    0.93    1.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 20:00 136    0.41   -0.08   -0.27   -0.07    5.50    5.10    0.80    1.20    4.90    21918.    4.90  465.00    1.93    1.01    3.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 21:00 136    0.47    0.09   -0.44    0.01    5.20    4.50    3.30    1.50    2.70    27698.    5.60  441.00    1.94    1.34    3.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 22:00 136    0.50    0.16   -0.28   -0.19    5.10    3.40    1.00   -2.80    1.80    24894.    5.40  451.00    2.00    1.32    1.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 23:00 136    0.55    0.16   -0.25    0.14    5.00    4.60    2.10   -2.80   -3.00    25069.    5.00  437.00    1.73    1.28   -5.00  99999  99999  99999 -99999  99999
 80.00 2001/05/16 24:00 136    0.61    0.21   -0.24    0.05    4.90    4.80    2.30   -2.50   -3.40    24165.    4.80  433.00    1.62    1.27   -8.00  99999  99999  99999 -99999  99999
- - - - - - - - - - - - - - - - - - - - - - - -
 97.00 2001/12/30 01:00 364   -0.52    0.17   -0.29   -0.60   10.30    7.30    3.30   -4.10   -5.10   130452.   26.10  363.00    6.85    2.65   15.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 02:00 364   -0.41    0.21   -0.39   -0.68   11.30    5.40    0.10   -0.70   -5.30   131791.   24.70  378.00    6.74    2.09    7.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 03:00 364   -0.26    0.07   -0.41   -0.52   13.10   12.60   -2.10    5.80  -11.00   110033.   20.90  386.00    5.91    1.21   -1.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 04:00 364    0.02    0.04   -0.21   -0.49   13.80   12.50   -3.90    7.50   -9.20    99534.   18.40  388.00    5.33    0.92  -23.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 05:00 364    0.26   -0.31   -0.38   -0.74   14.20   14.10   -2.30   12.30   -6.50    71477.   19.70  376.00    5.64    0.81  -40.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 06:00 364    0.46   -0.11   -0.56   -0.93   16.10   15.70    3.80   15.20   -1.10    52798.   14.50  382.00    4.54    0.42  -58.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 07:00 364    0.32   -0.03   -0.63   -0.84   14.40   13.80    5.40   11.10    6.10    48498.   21.20  378.00    6.33    0.75  -53.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 08:00 364    0.24   -0.12   -0.61   -0.52   14.40   14.10    7.90    0.50   11.70    48764.   28.80  385.00    8.64    1.02  -43.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 09:00 364   -0.05   -0.15   -0.44   -0.54   17.50   17.30   10.30   -6.00   12.40    27600.   19.30  379.00    5.63    0.41  -41.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 10:00 364   -0.15   -0.36   -0.26   -0.70   19.30   19.00    7.40  -12.60   12.10    26850.   15.20  395.00    5.01    0.26  -41.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 11:00 364   -0.08   -0.28    0.12   -0.88   20.20   19.20    4.80  -17.20    7.10    29425.    9.90  405.00    3.46    0.16  -44.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 12:00 364   -0.17   -0.41   -0.51   -0.92   20.30   20.20    0.30  -20.20    0.80    35309.    6.10  410.00    1.98    0.10  -43.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 13:00 364   -0.04   -0.16   -0.53   -1.21   19.80   19.70   -3.50  -19.10   -3.10    26580.    4.30  413.00    1.45    0.07  -41.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 14:00 364    0.29   -0.41   -0.32   -1.25   19.10   18.80    1.00  -18.70    2.00    78868.    2.90  387.00    0.88    0.07  -34.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 15:00 364    0.69   -0.75    0.20   -1.58   18.60   18.10    0.30  -17.70    3.60   128561.    3.20  412.00    1.04    0.10  -25.00  99999 -99999  99999 -99999  99999
 97.00 2001/12/30 16:00 364    1.09   -0.86    0.16   -1.47   16.70   15.90    1.70  -15.10    4.70   188150.    4.40  429.00    1.52    0.21  -19.00  99999 -99999  99999 -99999 -99999
 97.00 2001/12/30 17:00 364    1.76   -1.05   -0.10   -1.13   17.30   17.00    1.80  -16.40    4.20   151554.    3.10  429.00    1.04    0.12  -24.00  99999 -99999  99999 -99999 -99999
 97.00 2001/12/30 18:00 364    1.89   -1.06   -0.48   -1.14   17.00   16.70    2.90  -13.30    9.60   123259.    2.70  414.00    0.84    0.10  -23.00  99999 -99999  99999 -99999 -99999
 97.00 2001/12/30 19:00 364    1.80   -0.69    0.19   -1.10   16.60   16.30    4.90   -9.20   12.50   137660.    2.70  398.00    0.76    0.11  -15.00  99999 -99999 -99999 -99999 -99999
 97.00 2001/12/30 20:00 364    1.48   -0.47   -0.19   -1.60   12.90   10.90    4.70   -4.50    8.80   212874.    4.40  418.00    1.54    0.38   -8.00  99999 -99999 -99999 -99999 -99999
 97.00 2001/12/30 21:00 364    0.98    0.00   -0.35   -2.39   18.40   15.90    4.80  -10.50   11.00   361385.    9.50  499.00    4.73    0.57   12.00  99999 -99999 -99999 -99999 -99999
 97.00 2001/12/30 22:00 364    0.69    0.52   -0.40   -1.77   20.30    9.80    7.70   -2.90   -5.30   522228.    9.50  571.00    6.19    0.62   11.00  99999 -99999 -99999 -99999 -99999
 97.00 2001/12/30 23:00 364    0.91    0.89   -0.45   -2.21   20.50   14.00    6.20  -11.80   -4.50   649077.    7.40  603.00    5.38    0.57  -22.00  99999 -99999 -99999 -99999 -99999
 97.00 2001/12/30 24:00 364    0.34    1.11    0.46   -2.65   15.40   14.00    7.80  -11.40    1.80   550957.    5.30  627.00    4.17    0.63  -28.00  99999 -99999 -99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 98.00 2002/02/15 12:00  46    3.18   -0.06    0.03   -0.69    6.20    5.70   -4.30    2.90    2.30    51079.    4.20  374.00    1.28    0.82   -5.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 13:00  46    3.22    0.08    0.14   -0.71    6.80    6.60   -3.10    0.10    5.90    12270.    6.40  379.00    2.06    0.81   -2.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 14:00  46    3.03   -0.05    0.32   -0.52    7.30    7.20   -2.90   -1.10    6.50    10692.    6.80  377.00    2.16    0.74   -1.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 15:00  46    3.04    0.04    0.10   -0.19    7.40    7.30   -2.50   -2.10    6.50    12669.    6.40  374.00    2.02    0.69   -2.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 16:00  46    3.02   -0.07    0.23   -0.18    7.00    6.70   -1.50    0.20    6.50    10386.    8.60  376.00    2.80    1.01    3.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 17:00  46    2.89    0.01    0.08   -0.42    7.60    6.80   -3.40   -1.50    5.70    14915.    7.40  367.00    2.48    0.76    6.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 18:00  46    2.94    0.03   -0.01   -0.42    7.50    7.20   -4.40   -4.70    3.20    41171.    4.90  358.00    1.27    0.61    0.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 19:00  46    2.94   -0.09   -0.12   -0.20    7.20    6.90   -5.10   -4.30    1.70    31081.    4.80  349.00    1.16    0.61    1.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 20:00  46    3.01    0.00   -0.06   -0.12    7.10    6.10   -5.20   -3.10    0.80    18644.    5.10  350.00    1.21    0.62    0.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 21:00  46    3.06   -0.21    0.10    0.01    7.30    7.30   -7.20   -1.10    0.10    27026.    4.50  354.00    1.11    0.55   -1.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 22:00  46    3.09   -0.05    0.04   -0.44    7.00    6.90   -6.90   -0.30    0.60    26208.    3.90  332.00    0.90    0.51   -6.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 23:00  46    3.13   -0.05   -0.44   -0.32    6.60    6.50   -6.20   -1.80   -0.60    23756.    4.40  329.00    1.00    0.64   -6.00  99999  99999  99999 -99999  99999
 98.00 2002/02/15 24:00  46    3.06    0.04    0.02   -0.21    6.30    6.20   -5.90   -1.70   -1.20    15888.    4.30  327.00    0.95    0.65  -10.00  99999  99999  99999 -99999  99999
 98.00 2002/02/16 01:00  47    3.14    0.17   -0.07   -0.50    5.90    5.90   -5.30   -0.70   -2.40    15431.    4.20  325.00    0.92    0.72  -12.00  99999  99999  99999 -99999  99999
 98.00 2002/02/16 02:00  47    3.19   -0.09    0.02    0.06    6.00    6.00   -5.20   -0.40   -3.00    15978.    3.90  322.00    0.86    0.65  -15.00  99999  99999  99999 -99999  99999
 98.00 2002/02/16 03:00  47    3.30    0.14   -0.07   -0.18    6.10    6.00   -5.40    0.50   -2.60    20980.    3.60  327.00    0.83    0.60  -19.00  99999  99999  99999 -99999  99999
 98.00 2002/02/16 04:00  47    3.29    0.01   -0.35   -0.12    6.10    6.00   -5.50    0.80   -2.20    27868.    3.80  329.00    0.90    0.66  -20.00  99999  99999  99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 99.00 2002/02/16 09:00  47    3.31   -0.04   -0.31    0.12    6.40    6.40   -5.80   -0.40    2.60    25050.    3.30  322.00    0.75    0.51   -6.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 10:00  47    3.39   -0.01   -0.14   -0.08    8.90    8.60   -7.60   -0.20    4.10    25250.    3.60  323.00    0.88    0.29   -2.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 11:00  47    3.44   -0.17   -0.04    0.15    8.20    8.00   -6.90   -2.80    3.10    29350.    4.10  318.00    0.94    0.40   -4.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 12:00  47    3.44   -0.10   -0.30    0.27    8.00    7.80   -7.50   -1.90   -1.30    57891.    7.40  322.00    1.58    0.90   -3.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 13:00  47    3.47   -0.13   -0.04   -0.08    7.50    7.10   -6.70   -1.30   -1.80    59749.    7.20  321.00    1.42    1.00   -4.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 14:00  47    3.42   -0.10   -0.00   -0.02    7.30    7.30   -6.00   -0.90   -3.90    56297.    6.80  318.00    1.30    0.98   -2.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 15:00  47    3.50   -0.13   -0.24   -0.18    6.90    6.90   -5.90   -0.40   -3.50    50386.    6.60  314.00    1.26    1.03   -6.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 16:00  47    3.51   -0.09   -0.36   -0.40    6.80    6.80   -6.00   -0.00   -3.20    50113.    6.60  314.00    1.25    1.06  -10.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 17:00  47    3.68   -0.02   -0.15   -0.21    7.30    7.20   -6.10    0.00   -3.90    36601.    6.40  314.00    1.21    0.82  -11.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 18:00  47    3.71   -0.08   -0.42   -0.30    7.50    6.90   -6.00    3.00   -1.20    41150.    6.40  311.00    1.19    0.80  -13.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 19:00  47    3.62   -0.05   -0.16   -0.07    8.00    7.90   -4.80    5.90    2.10    55338.    6.20  324.00    1.21    0.74   -9.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 20:00  47    3.55   -0.07   -0.41   -0.30    7.80    7.70   -4.70    4.70    3.90    62182.    7.30  331.00    1.45    0.95   -6.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 21:00  47    3.49   -0.09   -0.43   -0.35    7.50    7.40   -4.00    5.10    3.50    25067.    5.70  332.00    1.14    0.65   -8.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 22:00  47    3.51    0.12   -0.28   -0.49    7.60    7.50   -3.90    4.40    4.70    21567.    4.70  331.00    0.96    0.51   -7.00  99999  99999  99999 -99999  99999
 99.00 2002/02/16 23:00  47    3.48    0.14   -0.24   -0.46    7.80    7.80   -4.70    4.70    4.00    27599.    4.80  329.00    0.98    0.51   -5.00  99999  99999  99999 -99999 -99999
 99.00 2002/02/16 24:00  47    3.41    0.03   -0.10   -0.38    6.30    3.50    0.10   -0.40    3.50    22913.   10.20  350.00    2.72    1.62    1.00  99999  99999  99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
  4.00 2001/04/20 05:00 110   -2.49    0.36   -0.09   -1.78    4.90    4.40    1.60   -4.00    0.60    28373.    3.10  397.00    1.22    0.84  -29.00  99999  99999  99999 -99999  99999
  4.00 2001/04/20 06:00 110   -2.40    0.16    0.02   -1.89    5.20    4.90    1.70   -4.60   -0.00    18864.    3.00  396.00    1.18    0.68  -24.00  99999  99999  99999 -99999  99999
  4.00 2001/04/20 07:00 110   -2.32    0.27   -0.16   -1.93    5.20    4.80    1.60   -4.50    0.60    21928.    2.90  394.00    1.18    0.67  -24.00  99999  99999  99999 -99999  99999
  4.00 2001/04/20 08:00 110   -2.20    0.14   -0.09   -2.17    5.40    5.20    1.40   -4.80    1.20    20126.    2.50  394.00    0.99    0.53  -22.00  99999  99999  99999 -99999  99999
